number,label
9798787878,spam
8888888888,spam
7918150985,normal
9186387099,spam
9979789878,spam
7997982626,normal
9999999999,spam
7637145547,normal
7046249620,normal
7002370566,normal
8888888888,spam
7627937496,normal
9870300461,spam
6792867778,spam
8506859094,normal
6824769967,normal
8878889998,spam
8888888888,spam
9834673889,normal
9548584304,spam
6502349527,normal
7154120956,normal
6728018573,normal
6810964012,normal
8845240222,normal
9997798997,spam
9987897879,spam
8268186124,normal
9662569755,spam
9242578674,normal
7100796906,normal
8034134068,normal
9987788797,spam
8998797978,spam
6851617381,normal
7979899977,spam
9999999999,spam
8371377662,normal
7620322957,normal
8977788978,spam
9100826280,normal
8550670944,normal
9777977777,spam
9881252619,normal
8888888888,spam
8198747470,normal
9999999999,spam
6639690387,normal
8888888888,spam
9799889787,spam
9999999999,spam
7839068816,normal
9988789788,spam
9999999999,spam
8976596487,normal
8888888888,spam
9999999999,spam
8517838956,normal
9897788887,spam
9377349146,normal
7969850414,normal
9778989988,spam
6162546428,normal
6918285983,normal
7743016974,normal
7034583044,normal
9658058585,normal
7648775948,normal
8901741138,spam
9566436557,spam
9707032375,normal
9705004930,normal
9999999999,spam
9897978787,spam
6178116787,normal
9801956341,normal
7142366187,normal
6055232946,normal
8888888888,spam
6030139269,normal
9588048003,normal
9290558787,normal
9999999999,spam
8877878989,spam
8889989879,spam
9363798510,spam
8777998777,spam
8512426413,normal
9999777878,spam
8589745294,normal
8888888888,spam
9999999999,spam
9118979608,normal
9878979777,spam
9035307359,normal
7745770371,spam
7877889989,spam
7534388099,spam
9897787997,spam
6849545078,normal
9899898878,spam
7777887777,spam
7177996128,normal
7999889799,spam
9306810049,normal
9779789798,spam
8888888888,spam
9911313928,normal
9889988888,spam
8196958235,normal
7135286532,normal
9805475162,normal
7999888788,spam
9445619125,normal
9514060783,normal
6861325109,normal
9999999999,spam
8899778978,spam
9517017060,normal
9999999999,spam
6728906397,spam
8780405858,normal
8257488751,normal
8370020491,spam
7777888989,spam
8253245393,normal
7593124231,normal
8320191799,normal
9683689449,spam
9163199386,normal
9779777779,spam
9691215390,normal
9998777998,spam
9666298434,normal
8888888888,spam
7730307777,normal
9999999999,spam
6686167122,normal
8144452896,normal
8580254335,normal
8888888888,spam
9988777899,spam
9789878998,spam
7225937793,normal
8254797260,normal
9789779978,spam
8977797887,spam
8694379777,normal
9999999999,spam
9978889998,spam
8038558040,normal
6490880598,normal
8575667606,normal
6808452493,normal
6889333913,normal
9797897998,spam
9999999999,spam
9999999999,spam
8408129802,normal
9777879888,spam
5930272233,spam
9025989188,spam
6290720674,normal
6933023562,normal
9606791589,normal
9997799787,spam
9999999999,spam
8444918969,normal
9999999999,spam
8427380086,normal
7989196951,normal
6464077655,normal
8888888888,spam
7333732694,normal
9977889988,spam
9888777879,spam
9399949127,normal
9745558346,normal
8888888888,spam
9999999999,spam
8438218004,normal
9778898898,spam
9778878779,spam
7887997887,spam
8166074776,normal
6907934872,normal
7787989999,spam
8948981332,spam
8888888888,spam
8878978889,spam
9546833259,normal
7845668448,normal
6828781991,normal
7374723917,normal
6504178024,spam
9999999999,spam
9877898777,spam
7774856041,normal
9789998788,spam
7858331765,normal
9146639786,normal
9939324240,normal
9185895122,normal
9999999999,spam
9117217987,normal
9538766677,normal
6070944114,normal
9091331872,normal
7167193817,normal
9747980490,normal
6165519607,spam
9999878877,spam
7899778789,spam
8745303326,normal
8973540867,normal
9999978788,spam
9997888997,spam
9779898897,spam
9999999999,spam
8788887798,spam
6284023924,normal
8888888888,spam
8373094147,normal
9332917386,normal
6131740279,normal
6289286718,normal
9734076130,normal
9407598694,normal
6719646057,normal
8027530740,normal
8899889778,spam
8888888888,spam
8888888888,spam
8844840083,normal
6205396879,normal
7551858655,spam
6551847599,normal
9380129042,normal
9999999999,spam
8888888888,spam
7797999788,spam
9788889997,spam
9887987979,spam
7868951644,normal
9899877787,spam
9974564484,normal
7197006188,normal
9798878899,spam
9878888799,spam
8351602732,normal
9999999999,spam
9999999999,spam
8888888888,spam
8089348698,normal
9617865419,normal
9460599660,normal
9877899789,spam
8694783345,normal
6990631219,normal
9999999999,spam
9897879899,spam
9105054036,normal
8169440965,normal
8261854855,normal
6939018351,normal
7226651571,normal
7019202402,spam
9279816703,normal
7750802112,spam
8888888888,spam
8555324825,spam
7108300519,normal
7877998999,spam
8326686417,normal
9999999999,spam
6712349388,normal
5350764431,spam
9999999999,spam
7296263937,normal
8888888888,spam
8888888888,spam
8888888888,spam
8843025371,normal
8490194649,spam
8052478052,normal
9999999999,spam
6538307453,normal
7894043725,normal
6090535353,normal
9860907671,normal
8998979787,spam
8221484660,normal
7463285053,spam
9014060554,normal
7315257419,normal
8888888888,spam
9999999999,spam
6483716112,normal
8888888888,spam
8979999787,spam
6602609100,normal
7387191434,spam
8888888888,spam
7602830174,normal
9809499003,normal
9193927617,normal
7977898977,spam
8870646822,spam
7876076640,spam
6046587511,normal
9732854169,normal
7282742135,spam
9879471870,normal
9353515842,normal
8888888888,spam
9999999999,spam
8638412424,normal
9788878999,spam
6744638135,normal
9887888877,spam
9999999999,spam
8797795153,normal
8888888888,spam
9998906227,normal
8919787034,normal
6663670441,normal
9987879778,spam
9777878797,spam
7679333072,spam
8888888888,spam
8888888888,spam
9778998988,spam
7898978788,spam
9789779999,spam
7959385073,spam
7379487280,spam
8888888888,spam
7363391044,normal
9862623828,normal
9889877997,spam
8899988997,spam
7876198113,spam
7898889978,spam
9798897978,spam
7096331064,normal
6910232488,spam
7652602574,normal
9879779977,spam
8997789978,spam
9899242892,normal
8035503694,normal
6784877767,normal
6768117588,normal
8257644199,normal
2454721858,spam
9979987887,spam
8931134957,normal
9543777377,spam
9779878999,spam
9998797999,spam
8860079895,normal
6373361345,normal
8787798779,spam
9999999999,spam
9999999999,spam
8884687164,normal
7889385681,normal
8589031196,normal
7438835184,spam
8324306631,normal
9149200561,normal
7597033261,normal
9798999979,spam
7978889778,spam
8708443207,normal
8888888888,spam
8888888888,spam
9921726890,normal
9999999999,spam
9371723194,normal
7897978878,spam
9887889987,spam
7267764028,normal
7135190536,normal
6071316404,normal
9388125566,spam
9879998798,spam
7977798998,spam
9093796509,normal
8588685470,normal
6308067163,normal
7247029071,spam
8888888888,spam
9988898888,spam
6450520700,normal
9518346521,normal
9999999999,spam
8156534317,normal
7128979759,normal
9441792474,spam
8888888888,spam
6055813586,normal
7658040136,normal
8788897877,spam
8117282799,spam
8888888888,spam
7998999799,spam
6782717421,spam
8295982342,normal
9935024013,normal
9227290502,normal
8888888888,spam
9979889989,spam
7888988877,spam
9329176472,normal
6901704395,normal
8989987989,spam
7330979151,normal
8888888888,spam
9999999999,spam
9879987779,spam
6330403996,normal
7912286555,normal
9989788778,spam
9999999999,spam
7963471409,normal
7002862430,normal
9429323434,normal
8888888888,spam
8663487348,normal
6321836735,normal
7344680758,normal
6996003571,normal
8999897887,spam
9999999999,spam
8190428903,spam
9107014988,normal
6477138396,normal
8789789787,spam
8599123111,normal
8487097465,normal
6737569596,spam
9878979998,spam
9997887989,spam
9999978779,spam
7598418192,normal
8604112496,normal
8777879888,spam
6651985111,normal
9999999999,spam
9948525496,normal
9997888789,spam
6218179463,normal
6880691397,spam
9747557049,normal
7948012210,spam
9888887997,spam
8970706487,normal
7988798789,spam
8009675477,normal
6152410453,normal
7527224128,normal
8888888888,spam
8979979897,spam
8888888888,spam
7092025119,spam
6899092886,normal
8969561666,normal
9987999798,spam
9911645974,normal
9913280623,spam
9788999797,spam
8511109244,normal
8466771946,normal
7571654421,normal
9999999999,spam
6217484840,normal
8888888888,spam
6091548760,normal
7777978988,spam
6145616482,normal
9920705042,spam
8139409264,spam
8369141424,normal
8888888888,spam
8888888888,spam
7410454015,normal
9999999999,spam
9878778888,spam
8888888888,spam
7997977879,spam
9037558570,spam
6236801057,normal
9797887897,spam
9645519356,spam
9756286266,normal
9999999999,spam
9987797789,spam
7245138403,normal
6707760728,normal
8543520766,normal
9978778888,spam
8395831447,normal
8999898778,spam
7103315012,normal
8998989998,spam
9789787797,spam
8888888888,spam
9899777877,spam
8888888888,spam
8888888888,spam
8888888888,spam
8888888888,spam
8897998898,spam
9999999999,spam
9936929283,normal
8888888888,spam
9138343801,normal
9997897977,spam
7824161841,normal
9999999999,spam
9474106683,normal
9999999999,spam
8888888888,spam
8374211164,normal
6208420497,normal
9837467690,normal
8888888888,spam
9999999999,spam
8589453661,spam
8888888888,spam
9666281948,normal
8978997889,spam
9798888777,spam
7752506223,normal
6603629483,normal
8954442714,normal
8360603667,normal
8899897889,spam
8888888888,spam
7888787877,spam
8888888888,spam
9999999999,spam
7188046272,normal
6681993378,normal
8753510369,normal
8989789788,spam
9822263762,spam
6862158172,normal
6414545861,normal
9999999999,spam
6895511807,normal
9922173460,normal
9999999999,spam
8724308754,normal
6847294719,normal
6088454507,spam
6673800985,normal
6994979678,normal
9978798898,spam
9500341769,normal
9898887877,spam
9978468895,normal
9989998989,spam
8888888888,spam
9999999999,spam
7616504373,normal
9999999999,spam
6784262231,normal
8888888888,spam
9999999999,spam
6429928258,normal
8888888888,spam
8134694108,normal
6673438107,normal
7488233882,normal
9999999999,spam
8937285874,normal
9163979911,normal
9778878899,spam
8888888888,spam
9998897787,spam
9999999999,spam
6215700228,normal
6779808041,spam
9999999999,spam
9483251425,spam
7808002197,normal
8779788797,spam
9788999779,spam
8776694827,normal
9300309333,normal
8888888888,spam
9879989777,spam
7722924502,spam
6154124514,spam
9999999999,spam
8374355206,normal
6835978539,normal
7886973876,normal
8840532139,normal
6978397316,spam
8888888888,spam
9267599445,normal
6138486753,normal
9978689449,normal
9987889889,spam
8979989889,spam
7380164512,normal
8531322484,normal
9999999999,spam
9997989787,spam
7905842223,normal
9145075844,normal
9494467334,normal
9999999999,spam
7777979889,spam
8888888888,spam
9979888977,spam
8888888888,spam
7714055808,normal
6622982955,normal
6070148778,normal
8487371496,spam
9687301925,normal
6938915344,normal
7788879779,spam
6832562126,normal
9778889879,spam
9998978777,spam
7027258580,normal
6992483391,normal
9977798878,spam
8845464048,normal
9783129040,normal
8116164054,normal
8428790844,normal
8497619959,normal
6120096125,normal
9877777899,spam
6788431996,normal
6536260248,normal
7677838886,spam
8385301726,normal
8690306539,normal
8888888888,spam
9999988989,spam
6731354733,normal
9888988879,spam
9977777799,spam
9999999999,spam
9979878888,spam
9989987998,spam
9292583164,normal
9788879899,spam
8730014719,normal
9999999999,spam
9889797887,spam
9999999999,spam
9897799898,spam
8066946324,spam
9213329219,normal
6035219650,normal
8897432039,normal
8957080680,spam
7027859195,spam
7777879789,spam
6352759280,normal
7464340942,normal
6772179938,normal
9593413070,normal
8888888888,spam
8577655834,spam
9888878777,spam
9897798788,spam
9999999999,spam
6071776640,normal
7426889613,normal
9999999999,spam
8987997877,spam
9978878997,spam
9989899899,spam
7796717234,normal
7897787797,spam
6419739249,spam
7624127505,normal
9493143549,normal
8898987777,spam
9988897988,spam
8311091596,normal
8422576595,normal
9064471392,normal
9788789798,spam
8888888888,spam
7296696446,normal
9999999999,spam
8673603616,normal
8357375488,normal
9843556287,spam
9635503250,normal
8953903552,spam
9777888989,spam
9997987799,spam
7779888777,spam
6014243553,normal
9878798788,spam
9051742404,spam
7045020918,normal
9799878879,spam
8006985592,spam
8050452756,normal
8888888888,spam
9180071503,normal
8888888888,spam
8888888888,spam
9365674113,normal
9762818972,normal
0924780096,spam
7994515628,normal
8278302105,normal
9731747549,normal
9877899789,spam
6485183684,normal
9796736495,normal
8888888888,spam
6135588462,spam
9888978797,spam
8888888888,spam
7250734381,spam
8139262888,normal
9855434332,spam
8554217346,normal
9878799879,spam
9999999999,spam
8888888888,spam
8988989878,spam
7615413482,normal
6250529244,normal
6769140844,normal
6209287567,normal
9304280171,normal
9887889787,spam
9729637067,normal
9984219413,normal
0263662700,spam
8888888888,spam
7832365526,normal
8888888888,spam
7080047399,normal
8258072816,spam
8426510500,normal
7978789797,spam
7999789989,spam
8304001309,normal
8888888888,spam
6465357815,normal
9964553475,normal
8888888888,spam
9786750109,normal
6331272499,normal
7377469334,normal
8336905218,normal
8004390114,normal
8285202545,spam
7923448581,normal
7755890931,normal
6034071744,normal
7001431216,normal
8102369328,normal
9622726043,normal
0116233118,spam
9999999999,spam
6762023798,spam
9999999999,spam
9897878787,spam
6609407458,normal
9583931949,normal
6317226237,normal
8080727299,normal
8888888888,spam
8339548933,normal
9541630565,spam
9999999999,spam
7738299868,normal
9989779778,spam
8888888888,spam
9999999999,spam
9777897887,spam
7317051296,normal
9877898877,spam
8866498650,normal
9006484614,spam
9967757926,normal
8888888888,spam
7535176255,normal
9223909514,normal
9787979997,spam
9879898987,spam
8015476578,normal
9878887888,spam
9899979888,spam
9457421121,spam
8888888888,spam
9999999999,spam
8888888888,spam
9999999999,spam
8789987888,spam
8888888888,spam
8787034242,normal
9999999999,spam
9878888779,spam
8839944911,normal
9158197902,normal
7164114147,normal
7002109685,normal
6537638497,normal
7489394254,normal
9923507894,normal
7792129376,normal
7240440987,normal
9409981744,normal
7607385867,normal
9977779797,spam
9430726635,normal
9999999999,spam
6933769019,normal
6138171811,normal
9999999999,spam
6796323077,normal
7953361449,normal
8888888888,spam
8999789998,spam
9999999999,spam
9989797989,spam
8888888888,spam
9999999999,spam
9061647046,normal
9998777788,spam
8574168320,normal
6288781300,normal
9999999999,spam
8281560101,normal
8440659166,spam
9888797799,spam
8888888888,spam
6186857555,normal
8533960982,normal
6833187649,normal
6156621017,normal
9999898797,spam
8690728471,spam
9787797978,spam
9999899788,spam
9878987998,spam
8888888888,spam
6040898388,normal
8109351365,normal
9324472893,normal
9877997899,spam
9797979799,spam
7823588626,spam
8888888888,spam
9999999999,spam
7537951984,normal
8107277470,spam
8888888888,spam
6932772306,normal
6890164015,normal
7725110548,normal
7900598050,normal
6812365467,normal
9999999999,spam
6461400518,normal
9999999999,spam
9128645255,spam
7304623311,normal
8403499994,normal
7085045740,normal
8888888888,spam
8979978987,spam
8888888888,spam
9798979979,spam
8888888888,spam
7788888787,spam
6668549987,normal
9039395028,normal
9422800796,normal
9190811178,normal
8828376245,normal
8888888888,spam
8799878899,spam
9997788897,spam
9999999999,spam
8888888888,spam
6060428429,normal
8491015221,normal
9999999999,spam
9008415511,normal
8888888888,spam
7298790288,normal
8978798879,spam
9961582824,normal
9977878789,spam
7877778889,spam
8887879987,spam
9544547561,normal
9999999999,spam
8384404025,normal
9777898989,spam
9979987989,spam
9889979877,spam
7568952187,normal
8787887899,spam
9241570563,normal
8565842176,normal
9777798997,spam
7077299705,normal
8402092229,normal
8888888888,spam
6521808540,normal
6866423772,normal
7743843581,normal
7031481398,normal
8888888888,spam
9999897897,spam
9877887887,spam
7693184560,normal
9999999999,spam
9999999999,spam
9999999999,spam
9887978989,spam
9899777989,spam
9632116869,spam
8888888888,spam
9040218248,normal
6753823416,normal
7252845869,normal
7799088267,normal
9506482377,normal
9788977789,spam
7919303268,spam
8888888888,spam
6215577912,normal
8888888888,spam
9999999999,spam
6475786241,spam
8840552150,normal
9999999999,spam
9978989997,spam
9464326807,normal
8888888888,spam
7888787798,spam
8489866754,spam
7597632290,normal
7447229802,normal
8041206552,normal
8443309992,normal
9934236236,normal
9099361320,normal
6108194205,spam
6349763175,normal
6367082266,normal
9495244889,normal
7589009161,normal
9999999999,spam
6955071944,normal
9999999999,spam
6347471371,normal
9877787788,spam
8888888888,spam
9999999999,spam
7834842142,spam
8888888888,spam
6055962799,spam
7811385116,normal
7040165110,spam
6602489515,normal
9778788899,spam
8798787877,spam
7798979899,spam
8006841984,spam
9968889601,normal
8460439598,spam
9999999999,spam
8778878887,spam
7067392618,normal
7649840323,spam
8779899777,spam
9887877987,spam
7912738308,spam
7340575819,normal
9899877878,spam
6062329907,spam
7977789999,spam
8095642448,normal
8651270171,spam
9999999999,spam
9999999999,spam
7948583975,normal
7977779878,spam
9779778987,spam
6983741232,normal
6943449581,normal
7681176182,normal
6993992976,normal
8797977798,spam
7999789977,spam
9221151848,spam
9366013020,normal
8680131846,spam
6473383254,normal
7956646672,spam
9988788777,spam
9999778899,spam
9789898788,spam
8888888888,spam
8789789787,spam
9695019915,normal
8676026596,normal
9799998897,spam
7143811253,normal
6210603972,normal
7788887999,spam
7798879897,spam
7797998898,spam
7504626076,spam
9798777989,spam
8888888888,spam
7377330543,spam
9863938112,normal
7797977977,spam
9115569177,normal
9999999999,spam
9840213310,normal
7841513102,spam
9999999999,spam
8888888888,spam
9999999999,spam
6632879327,normal
9999999999,spam
7280706255,normal
8888888888,spam
9988879998,spam
7062530883,normal
8889998797,spam
9889887987,spam
8960885843,normal
9446404530,normal
8888888888,spam
9074395908,normal
9987887898,spam
6515641120,normal
6055106672,normal
8888888888,spam
8888888888,spam
8888888888,spam
7712646678,spam
7787877789,spam
9998778887,spam
6193775065,normal
7977787897,spam
8777887778,spam
9706234319,normal
9797788787,spam
8888888888,spam
7867525776,normal
7871455617,normal
6712915115,normal
8889943509,normal
9999999999,spam
7803726037,normal
8338864508,normal
6444414630,normal
7989897998,spam
9999999999,spam
6989621232,normal
9988877777,spam
7118927718,normal
9789777878,spam
6131085641,normal
9999999999,spam
8711900952,normal
8532106876,normal
6044385000,normal
9641867222,normal
8888888888,spam
9997979879,spam
7203076858,spam
8508500166,normal
9999999999,spam
9988887797,spam
6355854649,normal
8888888888,spam
8618283949,normal
6929087677,normal
8760058610,normal
7998987897,spam
8888888888,spam
8943793937,normal
6425823509,normal
7989978787,spam
8452807798,normal
9665612291,normal
8839915038,normal
9779789978,spam
7659193268,spam
9888777889,spam
6060854837,normal
9878797778,spam
9778979979,spam
9989988888,spam
8804508658,normal
7613919269,normal
7564045636,normal
7389292667,normal
9999999999,spam
7624468391,normal
8888888888,spam
9319274700,spam
8461113597,normal
8888888888,spam
8576208924,normal
8888888888,spam
8060992293,normal
7888897787,spam
8888888888,spam
6929102649,normal
9691062644,normal
8186174542,normal
8997779879,spam
8645836902,normal
7425494140,normal
8171410958,normal
6151270280,normal
8799500329,normal
8888888888,spam
9798979789,spam
9075203863,normal
5191874721,spam
9999999999,spam
9999999999,spam
8524573387,normal
8888888888,spam
8938828687,normal
9948285288,normal
9999999999,spam
8477351194,normal
8015923555,normal
9889899888,spam
8344964859,normal
8814527852,normal
9999999999,spam
9999999999,spam
6907172351,normal
8539521171,normal
9789788979,spam
9978897878,spam
8888888888,spam
7643862807,normal
9999999999,spam
8888888888,spam
6800717241,normal
6550866935,normal
8923630257,normal
9897979879,spam
6530334868,normal
7258575699,normal
8238990482,normal
7108208689,spam
8342421002,normal
9723610572,spam
9798898898,spam
6196642366,normal
8512793789,normal
8380955430,normal
9622270073,normal
7995283975,normal
9797889898,spam
8674979579,normal
9887889877,spam
9956777535,normal
9087592421,normal
9372416165,normal
7794396955,normal
9897978978,spam
8888888888,spam
6944564750,normal
8713375576,normal
9770750649,normal
9798987889,spam
9178186222,normal
7077239309,normal
8888888888,spam
7701376344,normal
7686805715,spam
9577111961,spam
9999999999,spam
8888888888,spam
6013506616,normal
8879781962,normal
7152913132,normal
8877898898,spam
9735487415,normal
8683470465,normal
6830725432,spam
9787799977,spam
8346259185,normal
7169043740,normal
8988998888,spam
6835783323,spam
9364019097,normal
6715697580,spam
9787779777,spam
9989997789,spam
7979987878,spam
9000091942,spam
6985151579,spam
8634119032,normal
7410447837,spam
7988979877,spam
7140938870,normal
6119840264,normal
9778977878,spam
8385160107,spam
9999999999,spam
9999999999,spam
9899799877,spam
8787778987,spam
6536028044,normal
6579838139,normal
9888978897,spam
9899799997,spam
9799877878,spam
9849505969,spam
7548864954,spam
8888888888,spam
9977898987,spam
8942047181,normal
9979877979,spam
9787978898,spam
8888888888,spam
9999999999,spam
9365838438,normal
6963779278,normal
9778787787,spam
8771475818,normal
7068681705,normal
9736821197,normal
6263763097,normal
7415198944,normal
6293173559,normal
6755917423,normal
7987988889,spam
6249981944,normal
9436236334,normal
6079941313,normal
8384487667,normal
8888888888,spam
8210813372,normal
9629820644,normal
7600186001,normal
8794045885,normal
9999999999,spam
6529178860,normal
9476225863,spam
9999999999,spam
8415516390,normal
9789788978,spam
8296034374,normal
6623930683,normal
6573028143,normal
9558942189,normal
8888888888,spam
6900906460,normal
7934502784,normal
6869938230,normal
9917698523,normal
7987778778,spam
6388485968,normal
9302231355,normal
8888888888,spam
9999999999,spam
8404169604,spam
7586443979,normal
9999999999,spam
8888888888,spam
7786933042,normal
9999999999,spam
8888888888,spam
9999999999,spam
9999999999,spam
8214430218,spam
6402143142,normal
5447527688,spam
6705819934,normal
9799877999,spam
8888888888,spam
8637589456,normal
9899898787,spam
9877798888,spam
8482816083,normal
8997787977,spam
9705950529,normal
9999999999,spam
7799878798,spam
9325014144,spam
8684089135,normal
8888888888,spam
9999999999,spam
7107765980,normal
6864969442,normal
8749032735,normal
9999999999,spam
9662194144,normal
7779999987,spam
7165110095,normal
9778988978,spam
9977877979,spam
6192266488,normal
6527887258,normal
9999999999,spam
9005095326,normal
9962568392,normal
8641712484,normal
8798779787,spam
9646993730,normal
9979987899,spam
8888888888,spam
8037020332,normal
9197369587,spam
9778979977,spam
7548100384,normal
6334281338,normal
6468612918,normal
6524390016,normal
9999999999,spam
9083354357,normal
9999999999,spam
9997879877,spam
9999999999,spam
7978789888,spam
9561950752,normal
8897789787,spam
8210055336,normal
7987798779,spam
9778778988,spam
9999999999,spam
9999999999,spam
9999999999,spam
6493659595,normal
9554322695,normal
6403160261,normal
6103837591,normal
8127458171,normal
9999999999,spam
6569948246,normal
9951874901,normal
7569630548,normal
9884816459,normal
9979988897,spam
6751437502,normal
9734518197,normal
9978888899,spam
9877898989,spam
7753103121,normal
8082221440,spam
9899888988,spam
9586246808,normal
9789879789,spam
9989897889,spam
8888888888,spam
8888888888,spam
6413150370,normal
7548436767,normal
9999999999,spam
8888888888,spam
8110568212,normal
8150238296,normal
9042300205,normal
6777981139,normal
8650160289,normal
8611711594,normal
9878887997,spam
9977799899,spam
8888888888,spam
9878777779,spam
6454490508,normal
8888888888,spam
9897897999,spam
6138028215,normal
7418228944,normal
7320172886,spam
6412086234,spam
6002312565,normal
6301573115,normal
8888888888,spam
9999999999,spam
8893625631,normal
7594733444,normal
8302939735,normal
9722338845,normal
6917946789,normal
8084373691,spam
8912640514,normal
6715707900,normal
7214215339,normal
9798989799,spam
9311342724,spam
8888888888,spam
9788779897,spam
9999999999,spam
6285994225,normal
9711213707,normal
9798778778,spam
7311311199,normal
7175245223,normal
6045300556,spam
9984627293,normal
9998878877,spam
8888888888,spam
9778787977,spam
9989989778,spam
7798999898,spam
9887977988,spam
6266812524,normal
6815229550,normal
8145888124,normal
8222755498,normal
8830774870,normal
8987987797,spam
9999999999,spam
9779799898,spam
7787989989,spam
7874914200,normal
9887777777,spam
8715886079,normal
8379310113,normal
9999999999,spam
9592530400,normal
7244346259,normal
9877897897,spam
6245877181,normal
8987778988,spam
8977046071,normal
7279084595,spam
7103270303,normal
9878997787,spam
9999999999,spam
9777797887,spam
9998799998,spam
9988777977,spam
8152418988,normal
9999999999,spam
9999999999,spam
9451007211,spam
9684452383,normal
9780719274,normal
8291568190,normal
8887778989,spam
6501533124,normal
7070024189,normal
8888888888,spam
7648121508,spam
9998979787,spam
8214600772,normal
7296585583,normal
9789898779,spam
8150232613,normal
8798999889,spam
8888888888,spam
8988778779,spam
7105848125,spam
9999999999,spam
8887799897,spam
9386044365,normal
8523717680,normal
8181333489,spam
9492872344,spam
6059304721,spam
8888888888,spam
9999999999,spam
8774726932,normal
8888888888,spam
8888888888,spam
9999999999,spam
8988777977,spam
9999999999,spam
9898899779,spam
6141888017,normal
9788798879,spam
8888888888,spam
9726925956,normal
9913179137,normal
8766048589,spam
8657068510,spam
9913243113,normal
8539407632,normal
8751737396,normal
9702300645,normal
9641628235,normal
9999979898,spam
9392256669,normal
9979789877,spam
8888888888,spam
9302383768,normal
9997798999,spam
8916895304,normal
8665535767,spam
7456458641,normal
6059004850,normal
0848106208,spam
9324987536,normal
9999999999,spam
9999999999,spam
9839802864,normal
6045640897,normal
8888888888,spam
8364705931,normal
9999999999,spam
8398270849,normal
7051102801,normal
9999999999,spam
9999999999,spam
9318137542,spam
8888888888,spam
9347173708,normal
8888888888,spam
8888888888,spam
9979797778,spam
6708505520,normal
9809688214,spam
7988787897,spam
9239721818,normal
9789778878,spam
9999999999,spam
6484131355,normal
8931413554,spam
9722876697,normal
7796432843,normal
6337085590,normal
9888788778,spam
7797782663,normal
6922005505,normal
8937626541,normal
7426741527,normal
9765858512,normal
6110124427,normal
8301710903,spam
8199617088,normal
8888888888,spam
6071162001,normal
8989799998,spam
6737288122,normal
6975736700,spam
8987979798,spam
9999999999,spam
7799997987,spam
9999999999,spam
9999999999,spam
9727479920,normal
9989999899,spam
6109913811,normal
6920777280,normal
7667187275,normal
7060126353,normal
8888888888,spam
8878330590,normal
9999999999,spam
9310850516,normal
6043808725,normal
6235949611,normal
9492431350,normal
8263644301,normal
9999999999,spam
6996135109,normal
8888888888,spam
9999999999,spam
9166079745,spam
8876934678,normal
8959454160,normal
6490003805,normal
8310714483,normal
9999999999,spam
8041491418,normal
7877797799,spam
9798778779,spam
8888888888,spam
8888888888,spam
7721549880,normal
9999999999,spam
8334558993,normal
9888789778,spam
9999999999,spam
9999999999,spam
9999999999,spam
8888888888,spam
9898784359,normal
8888888888,spam
6219456205,spam
9072571863,spam
6927320844,spam
9979877879,spam
8606260664,normal
6740731595,normal
5861925161,spam
7050214672,normal
7558894924,normal
7046737836,normal
7987797778,spam
8779899788,spam
9926877928,normal
9999999999,spam
6072503978,normal
9402079726,normal
9989799788,spam
6844191287,normal
9987887787,spam
8888888888,spam
6375541995,normal
9998777778,spam
9272569026,normal
9978887778,spam
9264591843,normal
9136849321,normal
9217600917,normal
8888888888,spam
6610760786,normal
8888888888,spam
7731616416,normal
8888888888,spam
8764254788,normal
9948654498,normal
9999999999,spam
9789977887,spam
6929292991,spam
9999999999,spam
9280018846,normal
6810113153,normal
9999999999,spam
8888888888,spam
8393023285,normal
6008822864,normal
8404291741,normal
8425213047,normal
8897787979,spam
0281954994,spam
6827131775,normal
9981953536,normal
8779879789,spam
9999999999,spam
8038731929,normal
8932756773,spam
8888888888,spam
7496865549,normal
7195845718,normal
9779788989,spam
6068465821,normal
7976222732,normal
7715378678,normal
7494191948,normal
9582715757,normal
9453596619,normal
8117428665,normal
8173197812,normal
9685860357,spam
9978978789,spam
9719090687,normal
8888888888,spam
9595787451,normal
8888888888,spam
9989898899,spam
8888888888,spam
7905232086,normal
7978175554,normal
8888888888,spam
8860057844,normal
8099653250,normal
7109979355,normal
7777897889,spam
7416920888,normal
6506334429,normal
6795864333,normal
6548658034,normal
7359056371,normal
7244591297,normal
7505096216,normal
8614832700,normal
7709615344,normal
7267204490,normal
6436930620,spam
9999999999,spam
7789978979,spam
9815814781,normal
9999999999,spam
9999999999,spam
6362222520,spam
9999999999,spam
8717864972,normal
7533790764,normal
6016326543,normal
8992759063,spam
9999999999,spam
8888888888,spam
6279530121,normal
6880235035,normal
9209473856,normal
7251682493,normal
9999999999,spam
9619446989,normal
8262039189,normal
9999999999,spam
9997977988,spam
9999999999,spam
9989999888,spam
8888888888,spam
7408480943,normal
9192434311,normal
7061179204,normal
8888888888,spam
9999999999,spam
6713569774,normal
8888888888,spam
8899997779,spam
9999999999,spam
7119386367,spam
9041448076,normal
8813746966,normal
6958766485,spam
7569920953,normal
8251800329,normal
8977899878,spam
8785236582,normal
6767293465,normal
7268822998,spam
6750943263,normal
8888888888,spam
8621649218,normal
9999999999,spam
6005386555,normal
7958022732,normal
6606740229,normal
7214507770,normal
8207202090,normal
6226689402,normal
6608341949,spam
6863965611,normal
9219305273,normal
7789978979,spam
6287437813,normal
